	GSM414924	GSM414925	GSM414926	GSM414927	GSM414928	GSM414929	GSM414930	GSM414931	GSM414932	GSM414933	GSM414934	GSM414935	GSM414936	GSM414937	GSM414938	GSM414939	GSM414940	GSM414941	GSM414942	GSM414943	GSM414944	GSM414945	GSM414946	GSM414947	GSM414948	GSM414949	GSM414950	GSM414951	GSM414952	GSM414953	GSM414954	GSM414955	GSM414956	GSM414957	GSM414958	GSM414959	GSM414960	GSM414961	GSM414962	GSM414963	GSM414964	GSM414965	GSM414966	GSM414967	GSM414968	GSM414969	GSM414970	GSM414971	GSM414972	GSM414973	GSM414974	GSM414975
IAPP	8.676309727	10.43462823	8.872213144	11.18177344	9.444186663	3.161887682	11.39016896	3.010779839	11.23182118	4.577730931	9.026523443	9.805098948	8.724854875	9.84124983	3.010779839	6.62058641	10.80493767	8.466790238	11.18797059	4.945326777	3.001802243	4.608217853	5.559185866	8.921245889	4.146492307	9.142107057	11.86263736	7.038918989	6.886306263	8.74819285	8.089053172	11.97477307	3.139142019	10.29232163	3.003602237	2.942983598	3.117695043	10.23959853	9.776103988	10.16867212	7.802193217	3.229587923	10.49785184	3.040892431	11.906139	8.321477182	8.535275377	3.046141782	10.30149619	7.161887682	9.490650349	11.3553511
UGT1A8	9.087728018	8.37286506	9.269827981	3.116031993	3.280956314	8.640244936	4.588564737	8.00337736	3.028569152	6.092545742	3.212569339	6.943686952	6.456806149	7.847996907	10.69087101	9.1382718	3.005399988	8.032321287	4.338424415	9.866969778	11.22037833	3.040892431	7.377644358	5.696272084	8.744833837	3.716990894	5.402244655	5.140369671	5.965784285	3.689299161	7.557655155	5.28798935	7.049848549	3.301587647	7.805421446	8.696272084	8.714245518	7.695576306	6.937815169	3.323370069	7.080018029	8.516487981	4.689299161	10.56128795	8.37286506	8.834154981	3.493134922	8.861086906	5.431288654	7.978424465	7.375039431	5.260025656
CDH11	7.725877459	8.716990894	6.373300197	5.665051614	6.107687869	8.335390355	4.524189078	9.30560579	9.305377786	7.916476644	8.529430554	9.460455896	8.914385132	9.249113453	5.501439145	9.037546954	7.768184325	8.776762002	4.581953751	8.911092332	7.254556252	5.485748821	8.56567333	5.050501697	8.574782721	9.241744865	8.87036472	8.746178381	9.184627436	9.586652169	9.428360173	9.352264173	10.15987134	6.319581809	9.032321287	7.717676423	7.348728154	9.252428906	5.615298579	8.491051376	9.217473084	8.905687849	3.498250868	7.493455201	9.060695932	7.551516018	7.491051376	9.298062568	3.552131108	8.389308673	8.523169866	3.499527024
CDH11	10.32305476	11.25325658	9.14542272	8.667466405	9.082149041	10.71938882	7.057450272	11.82376528	11.66044165	10.72877085	11.60455323	12.11731843	11.57601187	11.64565843	8.070389328	11.56033283	10.77148947	11.2485206	6.178117046	11.86766485	9.475733431	8.359310317	11.4419067	8.283551423	11.2632692	11.78422586	11.33650656	11.25856603	11.19967234	11.7232343	11.38208359	11.30320995	12.18177344	9.11113567	11.40567333	10.14338321	9.707531693	11.56224242	8.687900522	11.22400167	11.61746747	11.16302064	5.526694846	9.270061673	11.53770375	10.4655664	11.12863881	11.77313921	3.723558561	11.16176174	11.55794229	6.490249211
CELP	9.465974465	11.57506646	3.456806149	14.84171175	14.78591218	3.344828497	14.77787172	3.339137385	10.86495992	3.473786912	3.460742564	8.223036338	4.478324711	2.942983598	5.06608919	7.624247146	7.359310317	10.43462823	14.84171175	2.847996907	3.012568674	12.08646799	7.711494907	14.69408578	4.232660757	14.11007543	12.36057278	2.523561956	12.62365291	3.443606651	11.55362929	12.34983409	3.231125158	14.62245226	2.952333566	3.160274831	3.84899843	12.56128795	13.79968636	13.59385794	11.40620501	2.885574364	14.87833835	3.831877241	7.39145842	10.93369065	11.95528665	3.867896464	14.77164421	3.960697039	14.48305998	14.7311599
SFRP5	5.391286558	5.08491466	4.237257771	8.403012024	8.541096615	3.065227623	8.059074015	4.22881869	6.376950171	4.011674533	3.100977648	4.794415866	3.701549057	3.371558863	6.365797502	5.323009711	5.275007047	4.098453246	7.356672044	3.537296067	4.531693361	4.730639956	4.046141782	7.496654083	4.099295204	6.696272084	5.760753208	3.995484519	6.472162804	3.769771739	5.510329019	7.398316163	3.419538892	7.825912799	3.09085343	4.491211756	3.311793718	5.89917563	8.113742166	7.605849867	5.156234798	3.276496666	8.140062856	4.311067102	4.503348735	6.251719093	6.874059203	3.168321116	7.137503524	4.718635616	6.974988112	7.795065583
LAMC2	9.246265559	9.345848744	9.60788509	3.906890596	4.424922088	5.53822774	3.828834649	8.508190931	6.113742166	8.023477152	3.751677946	7.261154673	6.333781501	7.572889668	3.744161096	7.266786541	4.511594542	8.388447876	4.706530553	8.74348804	10.23601419	4.276496666	9.461479447	4.847495884	8.371123201	7.031218731	7.411087227	7.030115331	6.400025518	4.365972428	10.1382718	7.696272084	8.157852169	4.017921908	7.988684687	7.87897051	7.174925683	6.783980414	7.019034669	4.276496666	10.21310422	8.650333754	4.032100843	8.227856573	5.190219764	6.727920455	4.266036894	8.265849421	4.935459748	8.721441019	6.477029653	4.350497247
SERPINI2	6.626001005	8.561860708	2.875780063	13.50767078	12.93774162	2.761285273	13.30734314	2.811471031	7.861707287	2.893362211	2.851998837	4.671293372	2.821710215	2.742006211	3.955126781	4.981852653	4.987320866	7.410239331	13.80513926	2.82374936	2.841973119	10.8153833	4.766065051	13.46326892	2.819668183	12.14784089	9.641690523	2.835924074	8.640244936	2.992768431	7.057450272	7.984703267	2.950468414	13.57056729	2.809414444	2.809414444	2.959770155	8.461070114	10.69435789	11.01959073	7.479780264	2.831877241	13.55830112	2.933572638	7.496654083	6.188044796	8.497452696	2.94673086	13.67926016	2.797012978	12.39954497	13.68573433
REG1CP	6.226123143	5.238022518	2.03562391	9.768018869	11.10721708	3.516015147	9.771159296	2.937344392	8.534108305	3.988230223	2.166715445	4.059182199	2.324810603	2.49057013	3.57167681	5.230356745	5.840966704	5.904724928	8.779062689	2.289834465	2.077242999	6.183288001	4.265286858	9.213590303	2.531069493	8.863566829	8.022367813	2.807354922	5.34978987	2.09423607	2.707082992	7.01346226	2.182692298	9.076013877	2.821710215	2.153805336	3.604071324	6.680886921	8.238404739	9.373517716	7.442943496	2.007195501	9.470048726	2.214124805	5.844486088	7.204571144	9.990103964	2.765534746	7.684397984	2.195347598	7.661778098	6.794415866
MUC1	11.67860014	10.88950396	11.8864587	10.02652344	10.3140167	11.46147945	9.151016539	11.55794229	7.919459269	12.08580438	4.10349764	7.927185358	8.437127844	10.30833903	4.216454865	12.20426546	7.462706751	10.65642486	9.115303806	12.66755511	9.553821257	4.581351247	9.339627348	9.038644687	11.82097669	9.00365845	9.840935243	10.62021983	10.6926155	5.960928667	11.39553414	9.404928661	10.29347165	8.662846365	11.13121391	12.54689446	10.21916852	9.069584028	9.457586084	7.48864354	11.215533	9.928370323	9.670656249	11.12863881	9.519636253	11.712527	7.960581211	10.98156728	10.44501485	11.81458247	9.995767151	10.14593215
CXCL3	7.900263044	6.736063628	9.115563915	5.024585638	6.100136671	7.393175914	7.503030646	7.933690655	6.447413892	10.04848687	4.068670811	7.541483864	4.787118983	8.850186838	3.714795011	8.745842363	7.032321287	9.175923742	5.217618485	10.21916852	6.543341212	3.572889668	7.782670659	6.053328593	9.396390716	6.880195729	7.270528942	8.688949628	7.85237345	5.343407822	6.883865155	5.284662185	10.19105921	5.512542955	7.918266959	8.946613905	9.457175645	8.286788759	5.266786541	4.607626221	9.872367072	5.142413438	4.304511042	8.95942242	5.782146424	7.397460726	7.231701199	10.61562964	4.369466484	8.378078056	7.984703267	5.76420813
ITGB6	7.306517445	6.341807889	8.134939643	4.133399125	4.414135533	7.020146573	3.510961919	8.66853047	7.553821257	7.784634846	2.817623258	5.229972385	9.031494449	7.797661526	5.254367281	8.496654083	5.279099802	7.6574971	3.566815154	6.406672716	6.700439718	5.000450772	6.251340383	3.64038956	7.801546703	7.204571144	5.770829046	6.344650989	7.290018847	4.733896605	10.06877828	8.217715411	8.619486376	3.697106574	8.525520809	7.208478242	6.893604905	8.007868243	5.794935663	4.92552477	7.529040056	7.5360529	3.716990894	6.87897051	6.436128517	7.746178381	5.85124932	7.930145948	3.489286023	8.765534746	8.125155131	3.168321116
ITGB6	6.900866808	5.245647774	7.34251919	4.016139703	4.649615459	6.658211483	2.809414444	7.932510053	6.845490051	7.328226119	2.680324357	4.932155684	8.442528869	7.634448062	4.608809243	7.944858446	4.650190123	6.943686952	4.14974712	5.736063628	6.260025656	4.207892852	5.528571319	3.560714954	7.549977143	6.74281467	5.137503524	6.100977648	6.680886921	4.119356177	9.515502735	7.759555343	7.966937979	3.874796966	8.109047078	6.773468928	6.205353411	7.390598906	5.218393711	4.224194664	6.866660751	6.894817763	3.7322692	6.254178286	5.673839056	7.266786541	5.145269857	7.449561375	5.252476214	8.276589716	7.646738698	2.794935663
CYP2C18	8.238404739	5.689019541	8.513332824	5.575614878	6.097821455	8.675251386	3.428946345	7.827819025	3.865918815	8.267254872	2.983677695	5.004051885	6.622930351	6.941341105	10.72962074	8.296457407	5.095502518	7.349612972	3.308885057	6.773468928	6.846744023	3.491853096	5.877253454	4.649040566	7.85237345	4.477029653	4.755421735	7.021257621	5.377817853	3.40053793	6.692092375	4.755421735	5.176322773	3.538538164	8.144148367	7.62497818	7.242221395	5.826802684	5.053980168	2.599317794	7.056366761	5.102238194	2.811471031	8.151270289	7.685099172	6.371907298	2.853995647	7.672425342	3.770829046	6.799605422	6.693486957	2.780310099
DMBT1	9.404928661	7.671717965	5.705701497	5.797012978	6.568944145	11.16050175	4.985044962	8.902073579	6.424922088	11.85135865	5.112700133	7.54303182	4.645009884	11.22580994	13.38680556	10.47775827	5.284662185	10.06204614	5.239168879	5.947432389	5.779785005	5.368768349	7.829722735	7.131342539	12.19290922	5.590661896	9.554972496	4.597531174	6.633576519	4.370164281	8.000563443	6.538538164	6.553974808	5.366671916	9.306289585	12.15797845	12.09110476	7.057450272	8.038370332	4.521678952	11.02444712	8.28771238	4.390942773	4.315421316	9.726218159	10.68387187	7.361943774	7.463524373	4.484138131	9.747018085	9.671010241	4.247168
NR5A2	3.532316959	3.475084883	4.299391206	7.170926525	6.960001932	3.581351247	6.899659026	2.608809243	6.064581109	2.485426827	2.659924558	2.411426246	2.508428653	3.529820947	5.417852515	4.253989266	3.994579724	3.314696526	7.756889855	2.9202933	2.871843649	7.867896464	2.873813198	6.503825738	3.773996325	5.955824241	5.192588722	3.663344619	5.249824549	3.538538164	3.512226887	5.296090263	3.305970521	7.483815777	2.847996907	2.867896464	3.111031312	4.596338864	5.865918815	5.793115555	4.545350645	2.381283373	9.122310343	5.912170803	4.893362211	6.424922088	6.794415866	2.424922088	7.810571635	3.663344619	7.591709333	9.438999719
NR5A2	5.065227623	4.368069877	6.318678374	8.601027897	8.623515741	4.272769732	8.660709039	4.068670811	7.709428501	4.238022518	4.276496666	4.397118409	4.136683578	4.894332742	6.969242604	5.043081982	5.447909749	5.129695157	9.018478396	5.333065878	3.653060017	9.222070355	3.864928972	8.011227255	5.30633516	7.287250643	6.624247146	4.316145742	6.3652726	4.238022518	4.973611276	6.762880293	4.529196268	8.983563697	3.192194165	3.491853096	4.504620392	5.856736756	7.766197597	7.6387979	6.267161218	3.808385051	9.332707934	7.133399125	6.016362599	6.892391026	7.453682186	3.820689561	9.185866545	4.394376945	7.547665748	9.719731057
LGALS2	7.287250643	6.374517881	8.099610812	11.18858885	11.02721489	3.010779839	10.59152235	2.912649865	6.821455119	10.06474276	5.233427944	5.427270935	7.265849421	7.206526016	8.909893084	6.09529152	7.182890893	6.542412837	10.87498135	3.012568674	3.482848283	6.216260837	4.40053793	10.17492568	4.40053793	9.180903709	7.868513924	7.357552005	8.450798854	6.729280846	4.83491343	6.585863903	7.123086751	9.824640581	6.364922559	9.438583956	5.081510068	7.124121312	7.074676686	8.804131021	5.778208576	5.465321514	10.99576715	4.438292852	8	6.659639187	6.841721581	3.805292456	10.15987134	4.393690764	9.126704473	10.40514146
PPARG	9.57761765	7.316507819	7.894817763	4.64385619	5.129695157	8.330468767	5.128045891	7.997179481	5.110196178	8.358431429	5.433293326	7.471675214	6.769507291	8.164404158	7.181897643	8.83320636	7.430452552	7.540709263	4.934988202	7.23935985	8.229299509	3.928844037	6.974988112	4.64731451	9.176173149	7.201633861	7.032321287	7.628627802	5.558879853	6.673839056	7.246027981	7.681589817	6.166112857	4.606442228	7.29553937	6.06995989	8.699745948	7.108524457	5.556122818	5.381975479	7.962317655	7.903279342	4.221877081	8.563386966	8.043300754	8.150762744	4.847495884	7.977279923	4.679761574	9.92659251	6.523561956	3.904965719
UGT1A8	8.337175869	7.41869595	9.062585867	4.201633861	3.738767837	8.389738879	4.213347282	7.53838296	3.583759754	6.116239979	3.765534746	6.123500664	5.732540561	7.48864354	10.92555444	8.608069968	3.738767837	7.506208389	4.228049048	9.074409099	10.8273427	3.468583317	6.972692654	5.051807107	8.270528942	3.976363636	5.209063395	3.754887502	5.613236955	3.629939409	7.469234794	4.85698569	6.95070169	3.866907978	7.536830005	8.351380981	8.106432078	7.587964989	6.520422249	3.529820947	6.64038956	8.212374788	3.054848477	10.94763694	8.151777655	8.682994584	2.680324357	8.665335917	4.42693562	7.674545394	6.623954629	3.892391026
ID1	9.97441459	10.19352536	9.404715827	6.501439145	6.839203788	9.975847968	7.871597266	10.65463603	7.891783703	11.58683979	7.567575869	8.089053172	11.30663136	10.09407769	9.860621445	10.11504365	8.705632387	10.67507492	6.324270572	8.399598369	9.9489512	9.905537435	8.601027897	5.797012978	11.01052811	8.745170091	9.082415197	11.22520744	9.699572453	8.039467438	9.964196447	9.212131562	10.67683861	5.810186008	10.08214904	10.29347165	9.581200582	9.935754386	7.688600011	7.322829498	9.519636253	9.45779126	5.795974694	9.417852515	9.737923316	9.794253392	6.588114949	10.4429435	7.136478518	10.59898297	8.148730779	6.844234988
KRT7	10.05392588	11.69653291	11.40779885	6.859224162	7.526694846	10.83605036	6.680886921	10.15987134	9.664802803	9.268658955	2.819668183	11.41837972	11.41785251	10.13442632	3.323370069	10.69174352	8.373735202	10.03066714	5.817623258	9.955213982	11.70735913	6.645298164	11.79563384	6.666756592	10.07815081	9.162643086	9.442736197	7.855491443	9.684923907	7.211401637	10.32080055	9.20994068	8.971830915	6.61205756	11.04507705	10.13955135	9.815223165	10.32192809	9.470252137	8.396176618	10.18487534	11.51175265	6.393004257	10.08081753	7.598424761	10.32867493	8.576673293	9.557272223	5.864433796	11.78340754	9.177917792	4.537917249
TSPAN1	9.356672044	10.82813648	10.78871833	7.157852169	7.748863715	10.29232163	4.277984747	10.19475685	6.585263031	12.20151134	5.150153455	9.133142212	8.502632935	10.40832974	7.899659026	9.369597346	6.115615931	10.74062404	4.302319051	9.658747037	6.454011343	4.550285049	8.428778891	5.973152038	10.98868469	8.952158811	8.396176618	10.78953364	8.903881846	5.995032192	9.05012073	7.372429792	7.061776198	5.489286023	10.08480839	6.935459748	9.940607246	10.48884435	8.452035274	5.000450772	9.747018085	9.194018084	4.306699707	8.933100475	9.862482387	10.82416321	5.699607154	10.6891244	4.624100895	11.19167615	8.626804145	4.303780748
KRT6A	4.322649262	7.029011087	2.963474124	2.746312766	2.724650272	5.379898164	2.750606505	4.245647774	2.62058641	2.63691458	2.62058641	3.464668267	10.15734694	8.146186791	2.613531653	7.832257114	2.584962501	5.154615611	2.780310099	3.558267634	6.821455119	2.689299161	2.641546029	2.765534746	8.158357226	10.27844946	3.070389328	2.66448284	2.587364991	2.553360503	6.002027365	5.004501392	2.693765712	2.807354922	6.893604905	2.61117238	5.167518504	9.442528869	3.10433666	2.698218478	2.596935142	9.802031616	2.809414444	2.650764559	2.6622055	4.089159132	2.720278465	10.16113188	2.86393845	7.824004051	4.778734244	2.809414444
AGR2	13.62867336	12.55865987	13.36673201	9.630813152	10.84862294	13.95283223	8.192785959	13.46926024	8.900263044	14.95410541	6.243935602	11.83605036	11.94544384	13.00105627	12.35424938	13.40779885	8.559950613	13.57860856	9.063664719	12.23840474	13.40886044	10.78871833	11.62844554	10.42416629	13.06305796	8.830673649	10.20823436	14.00263924	11.5028318	7.996049728	12.70433597	10.29232163	10.93073734	7.017921908	13.56736196	12.51668495	13.64532068	11.92072502	10.2467406	7.03562391	12.79603961	12.87267488	6.297925053	9.523561956	13.54797897	12.88722062	7.932510053	12.86631302	6.694880193	13.69533706	11.85252951	7.105384749
KLF5	11.10852446	9.769507291	10.34651373	7.602884409	8.336283388	11.14911199	8.790185563	10.31514956	7.861707287	10.50680344	4.010779839	8.493855449	9.108263075	9.321026129	11.04780555	9.09724207	6.685099172	9.907191126	7.804776378	9.595443985	9.929702247	5.06995989	10.3586512	6.480911346	10.96578428	7.41869595	8.721782768	9.116863758	8.783980414	6.026357447	9.567195561	8.137503524	8.700092875	6.315602457	9.552669098	10.48381578	10.85486838	8.615813525	7.695576306	5.590063019	9.752380647	9.290479698	5.958610712	9.418274294	8.400879436	9.67930415	6.876516947	8.729960561	4.680886921	10.52061868	7.832257114	4.498250868
SFN	6.242983516	6.941341105	7.041111535	3.464668267	3.444932049	7.241268177	3.469885976	7.230741003	4.413458688	7.628627802	3.255500733	6.730639956	6.876516947	7.722466024	7.581953751	7.459431619	3.393690764	7.918863237	3.639232163	7.007868243	7.417008587	3.420886575	6.715618859	4.311793718	7.348728154	5.386810946	6.122465658	6.725195817	6.100977648	4.200849575	7.068240861	5.9800253	6.866660751	4.303780748	7.941341105	7.772149591	8.28169825	6.923624611	6.943686952	3.63691458	8.00506308	8.217715411	4.886062338	8.843607046	5.26190686	8.180903709	3.682573297	8.350055177	3.678071905	8.77016832	6.710117632	3.957914599
LAMB3	9.644397099	10.23959853	9.357771911	5.115615931	5.462379572	7.940754047	5.147306699	10.4325419	6.97384084	9.70494111	2.957914599	8.984133595	8.895120819	9.470862199	7.027905997	7.735386783	5.766595162	9.608069968	5.67468662	9.259037041	8.469641817	7.875288598	10.74567432	5.914564523	9.988684687	8.388447876	8.823048729	9.177668687	7.937815169	5.421223299	9.516093963	7.398316163	9.090906345	4.522934561	9.534691959	9.474517164	8.710462074	8.693138438	7.033423002	5.212958363	9.814422247	9.883712448	4.382667253	9.888438851	7.977852308	8.147204925	4.904484098	9.598982971	3.371558863	9.782343034	6.563463237	3.969012308
RGS16	5.46760555	7.178913785	6.258330473	3.885574364	3.066950244	3.397802962	4.72410452	9.513924942	5.763677142	7.958262697	4.339137385	8.631904587	7.105384749	7.218199944	3.29130886	7.607330314	6.806066226	6.882643049	3.010779839	6.829088444	7.438791853	6.815063017	4.426264755	3.117695043	6.787902559	6.470536865	6.346602375	7.191799501	6.404119724	6.203005338	6.781359714	6.244887059	10.29691621	4.436961338	5.521050737	7.137503524	6.112074551	7.543805176	4.063502942	5.896756218	8.042753761	7.310158318	3.021479727	7.933100475	6.875288598	5.144862143	3.66448284	7.560714954	3.153805336	7.875902903	6.411426246	2.849999259
ECM1	8.411510988	8.262564702	10.60917874	5.468909092	6.089582893	9.654098945	4.595145568	9.454299294	7.554588852	9.110874761	6.786596362	8.675604253	7.427941333	9.100399529	5.935459748	9.373517716	5.77267747	8.595070954	4.969472865	8.835102979	6.484138131	4.504620392	7.329123596	4.717539343	10.41045135	8.77774846	8.174925683	7.346956889	7.297374861	7.622783966	9.208478242	7.741466986	9.151016539	6.339493738	9.515502735	7.272396509	8.68580002	9.173427297	7.860466259	6.854245054	7.589463893	8.943393929	4.43496176	7.109569509	6.998872454	6.497612366	6.478648295	12.25591375	4.878234879	8.934870291	7.972118218	4.419538892
